,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score
235,0.0013975143432617188,0.00048678238628945155,0.00110015869140625,0.00030017725135521154,kd_tree,50,6,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
155,0.0012483596801757812,0.00043410752456745993,0.001203763484954834,0.00040669388862013274,ball_tree,50,6,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
11,0.001550281047821045,0.0004975503127562702,0.0011502981185913086,0.0003570861695436989,auto,10,6,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
139,0.0011504530906677247,0.0003571545033085611,0.0011000871658325196,0.0002997648646735456,ball_tree,40,6,distance,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
315,0.0010007858276367188,2.717762654606431e-06,0.001249682903289795,0.0004335341744384056,brute,50,6,distance,"{'algorithm': 'brute', 'leaf_size': 50, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
267,0.0010001540184020996,2.767607394753432e-07,0.0013003230094909668,0.00045831547372901185,brute,20,6,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
251,0.0012003660202026367,0.0004000129986631927,0.001250159740447998,0.00043319478459202056,brute,10,6,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
219,0.0013002753257751465,0.00045824289615889577,0.00110015869140625,0.0003002568314111508,kd_tree,40,6,distance,"{'algorithm': 'kd_tree', 'leaf_size': 40, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
187,0.001400160789489746,0.0004900378249778241,0.0012003183364868164,0.00040006647874401164,kd_tree,20,6,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
299,0.001100337505340576,0.0003000777028016587,0.0012502074241638184,0.00043324981700077413,brute,40,6,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
75,0.0014002799987792968,0.0004898920024663532,0.0011502861976623534,0.00035712430210800176,auto,50,6,distance,"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
283,0.0012502312660217286,0.0004331534276142239,0.001300346851348877,0.00045835189896376277,brute,30,6,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
107,0.001300370693206787,0.00045831049898555407,0.001250159740447998,0.0004331124696066441,ball_tree,20,6,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
43,0.0017002701759338378,0.000556905415511686,0.0012504100799560548,0.00043283039950030733,auto,30,6,distance,"{'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
203,0.001400291919708252,0.0004900036146617447,0.0011003255844116212,0.0003000419045051956,kd_tree,30,6,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
27,0.0018005847930908203,0.00040012070249448897,0.001050114631652832,0.00021794076272918723,auto,20,6,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
123,0.0014005661010742187,0.0004899746095177615,0.0010500073432922364,0.00021801986794577733,ball_tree,30,6,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 6, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.782608695652174,0.782608695652174,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.5652173913043478,0.7086956521739132,0.08486617954757884,121
281,0.0011500000953674316,0.0003571441197952054,0.0014505863189697265,0.0004976471577211629,brute,30,5,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
217,0.0014004111289978027,0.0004901984893961991,0.0011000394821166991,0.0003001374392102888,kd_tree,40,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 40, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
169,0.001650381088256836,0.00047715294990717153,0.0011502504348754883,0.00035710613419903377,kd_tree,10,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
265,0.001100337505340576,0.000436172903291531,0.0013001322746276855,0.0004584664502965362,brute,20,5,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
9,0.0019003629684448242,0.0002999470329847023,0.0010502338409423828,0.00021824223876692965,auto,10,5,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
233,0.0013511896133422852,0.0004774852229056033,0.0010909080505371095,0.0002742298891833713,kd_tree,50,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
297,0.001050281524658203,0.00021817546739208955,0.0012502431869506835,0.0004332293031827776,brute,40,5,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
201,0.0013508200645446777,0.0004765921194073307,0.0011998295783996582,0.0003991251667459128,kd_tree,30,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
313,0.0010496973991394043,0.0003839412574654223,0.0013007998466491699,0.0004592050548791128,brute,50,5,distance,"{'algorithm': 'brute', 'leaf_size': 50, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
185,0.0014501690864562988,0.0004975452755993037,0.0011504292488098145,0.00035713088849534174,kd_tree,20,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
25,0.0016003966331481934,0.0004900378851517949,0.001100146770477295,0.00029978414316209545,auto,20,5,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
153,0.0010003447532653809,5.83395209467037e-07,0.0011502385139465332,0.00035717771710415397,ball_tree,50,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.6521739130434783,0.5652173913043478,0.782608695652174,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.782608695652174,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.6086956521739131,0.7086956521739131,0.08260869565217391,141
